	b1	b2	b3	c1	c2	c3	b_mean	b_std	c_mean	c_std	fold_change	log2_fold_change	abs_log2_fold_change	p_value	fwer	FWER
1777388_at	9.21598588711415	9.03112555804462	9.15645374774227	9.93957398508842	9.98571062902574	9.97500947534389	9.13452173096701	0.0943615140605343	9.96676469648602	0.0241480798876688	0.916498182623653	-0.125796074921376	0.125796074921376	0.000121361677418385	1	1
1777389_at	2.47637674861161	2.11173722234385	2.45694984250825	3.76601110847157	4.21224834073979	4.398736938192	2.3483546044879	0.205146753129841	4.12566546246779	0.32512757497058	0.569206259172362	-0.812976568603996	0.812976568603996	0.00131918724647518	1	1
1777390_at	1.42400551433789	1.46534278039831	1.57567285568146	1.19697046503217	1.42400551433789	1.42400551433789	1.48834038347255	0.0784054393389073	1.34832716456932	0.131078746832137	1.1038421701961	0.142533907122282	0.142533907122282	0.18753735357256	1	1
1777391_at	9.0776126258035	9.19287014075704	9.11324043868596	9.18533347068051	9.19005177741441	9.13347648166662	9.12790773508217	0.0590120400935006	9.16962057658718	0.0313904810862888	0.995450974099025	-0.00657782983650524	0.00657782983650524	0.340558258940862	1	1
1777392_at	1.84569506673438	1.52838261238119	1.45807673602241	1.7444142209143	1.58167623694183	1.60130260766877	1.61071813837933	0.206509919149241	1.64246435517497	0.0888348464859308	0.980671594670766	-0.0281580043773464	0.0281580043773464	0.818806449524137	1	1
1777393_at	1.48830007874383	1.50161741908379	1.48830007874383	1.64713037190762	1.69050920069548	1.69050920069548	1.49273919219048	0.00768877003016578	1.67604959109953	0.0250447784778015	0.890629489794041	-0.167102712979375	0.167102712979375	0.00026595112244052	1	1
1777394_at	6.9008804579751	7.05303845413126	6.88783330181391	7.06537102065631	7.13367172373946	7.21520360006256	6.94725073797342	0.0918468167025501	7.13808211481944	0.0750135929348232	0.973265735280653	-0.0390943303439812	0.0390943303439812	0.0494515711170135	1	1
1777395_at	8.07577329707634	7.84998460854068	8.0624645707062	7.8341830752019	7.80246835179599	7.92193581820608	7.99607415877441	0.126692138923528	7.85286241506799	0.0618854359763761	1.01823688435336	0.0260732314783435	0.0260732314783435	0.153354037275608	1	1
1777396_at	11.2281628587752	11.1466984199137	11.4611522219934	10.6566076511024	10.7825839023294	10.8285954846137	11.2786711668941	0.163198086086727	10.7559290126818	0.0890382843251748	1.04860037227802	0.0684649631579742	0.0684649631579742	0.00821813840279253	1	1
1777397_at	1.61911271510716	1.87012655603511	1.78361663958971	1.17827768716092	1.46110000926225	1.61911271510716	1.75761863691066	0.127510427776812	1.41949680384344	0.223342786970903	1.23819837575662	0.308242471897015	0.308242471897015	0.0850500811814091	1	1
1777398_at	1.69384482912862	1.74253656301639	2.30652927938566	2.05864093954058	1.87701203176991	1.83151559106389	1.91430355717689	0.340548798425267	1.92238952079146	0.12016995615623	0.995793795416009	-0.00608106858808176	0.00608106858808176	0.970922637425173	1	1
1777399_at	8.6719371672486	8.78441935831903	8.74143553314183	7.70501795090351	7.81746915480516	7.86465605005106	8.73259735290315	0.0567595445669689	7.79571438525324	0.0820123964626903	1.12017923199215	0.163729586228051	0.163729586228051	8.35125410275626e-05	0.912625048349204	0.912625048349204
1777400_at	2.19561239273756	1.96944374005798	1.83861702905998	1.7764852314922	1.75016715425093	1.87363245122593	2.00122438728517	0.180607113856172	1.80009494565635	0.0650306377138191	1.11173268505317	0.152809935265128	0.152809935265128	0.14374226595401	1	1
1777401_at	1.48830007874383	1.99192223191917	2.07900693485305	1.70721190656893	2.15746116763847	1.77086196566505	1.85307641517202	0.318892251528236	1.87851167995748	0.24366461584286	0.986459884675275	-0.0196677113047547	0.0196677113047547	0.917876064809299	1	1
1777402_at	2.52127029806958	2.5625645835652	2.6076887577859	5.46430985610486	6.40396036612959	6.2141747526821	2.56384121314023	0.0432233719443448	6.02748165830552	0.496866686208043	0.425358608865678	-1.23324844167696	1.23324844167696	0.000273864163202244	1	1
1777403_at	8.83186454509754	9.0065485473236	9.11777467880203	7.8757674855453	7.84282741393908	7.79469609772557	8.98539592374106	0.144123996100747	7.83776366573665	0.0407722165223759	1.1464234323652	0.197140003034033	0.197140003034033	0.00018631694380087	1	1
1777404_at	7.71457368328956	7.47719200989291	7.72510432145956	7.71819654682787	7.82597152884055	7.74114508827807	7.63895667154734	0.140191219073081	7.76177105464883	0.0567708953029994	0.984177015498553	-0.0230102707719386	0.0230102707719386	0.23233061936288	1	1
1777405_at	8.43291193652269	8.50941571848647	8.49482587165163	8.17906103740535	8.06872732395791	8.21005420291829	8.47905117555359	0.0406181971710879	8.15261418809385	0.074282558908867	1.04004077464336	0.0566400901189039	0.0566400901189039	0.00261333514464164	1	1
1777406_at	1.32945938694057	1.52063592077132	1.29905819708935	1.23520374921812	1.34475442886912	1.03721779856703	1.38305116826708	0.120117572308685	1.20572532555142	0.155873114554102	1.14706984995489	0.197953245856997	0.197953245856997	0.193598632328201	1	1
1777407_at	1.70926203063757	1.65410166969574	1.2580981988129	1.46855595152366	1.48683265488093	1.38943970747169	1.5404872997154	0.246106419229978	1.44827610462543	0.0517667914200463	1.06366962404163	0.0890501191003263	0.0890501191003263	0.559895497977613	1	1
1777408_at	1.55806714065681	1.50668006833937	1.46045399651611	1.85497564030659	1.65071706788257	1.44499148723094	1.50840040183743	0.0488293061364451	1.65022806514003	0.204992513975636	0.914055719752549	-0.129645981944831	0.129645981944831	0.308492746167388	1	1
1777409_at	6.63811584662942	6.65867461389671	6.69182638600914	6.71463830737221	6.76812033311273	6.69524462896895	6.66287228217842	0.0271001997108438	6.72600108981796	0.0377432335961706	0.990614213884814	-0.0136047731740561	0.0136047731740561	0.0782387308461997	1	1
1777410_at	1.02302995607807	0.92207541291688	0.876606802786016	1.0829452464136	0.954922191276576	1.02302995607807	0.940570723926989	0.0749432608846024	1.02029913125608	0.064055200529002	0.921857811217637	-0.117383850599936	0.117383850599936	0.233902286335523	1	1
1777411_at	1.46220859643859	1.55349867688821	1.46220859643859	1.35822590771422	1.46220859643859	1.46220859643859	1.49263862325513	0.0527063525219307	1.42754770019713	0.0600344333260761	1.04559632091384	0.0643259699178443	0.0643259699178443	0.231011583384251	1	1
1777412_at	1.2918792191847	1.17355278577772	1.14672772713611	1.06417900971582	0.914613581382129	0.962141620759585	1.20405324403284	0.077233071778302	0.980311403952511	0.0764202859463282	1.22823547617444	0.296587179390172	0.296587179390172	0.0234434929183231	1	1
1777413_s_at	12.044148941235	11.9582612200733	12.0743001891929	11.7901004299366	11.8274865831994	11.9408702935134	12.0255701168337	0.0602091365631878	11.8528191022165	0.0785123578206282	1.01457467739341	0.0208750580369903	0.0208750580369903	0.0390035128293024	1	1
1777414_at	6.55887301247125	6.55621800435839	6.72034131137096	7.33794072831073	7.41532862731931	7.4029486910387	6.61181077606687	0.0939995749302341	7.38540601555625	0.0415695901537714	0.89525352595918	-0.15963179927085	0.15963179927085	0.000199829426585824	1	1
1777415_at	1.73562871776173	1.58388803842318	1.86927252459164	1.87012655603511	1.95843437110055	1.72422310112276	1.72959642692552	0.142787841344978	1.85092800941947	0.118280040117794	0.934448243326324	-0.0978133358546189	0.0978133358546189	0.32036497105519	1	1
1777416_at	6.64681085902997	6.49993511511245	6.6130904870343	6.18862516338738	6.2913890044338	6.33098899312638	6.58661215372557	0.0769346972369245	6.27033438698252	0.0734801857067853	1.05044033495242	0.0709942192095816	0.0709942192095816	0.00674823130259148	1	1
1777417_at	6.81318229316175	6.83174093050404	6.77797946065768	6.80565961333391	6.89632073105213	6.86083682088296	6.80763422810782	0.027306769845447	6.854272388423	0.0456856475998778	0.993195753294843	-0.00985000203306804	0.00985000203306804	0.203691572626033	1	1
1777418_at	7.98438966951914	8.16085105927383	8.18435460390713	7.94015907465027	7.94942327428575	7.91932969056675	8.10986511090003	0.109298531302483	7.93630401316759	0.0154127242737794	1.02186926023052	0.0312106271144727	0.0312106271144727	0.0527972449302068	1	1
1777419_at	1.21553000628414	1.11356963851224	1.0786594600921	1.48830007874383	1.38884946909704	1.13071068221984	1.13591970162949	0.0711198326399587	1.33595341002024	0.184569875456398	0.850268948834291	-0.234008842134611	0.234008842134611	0.154721803043838	1	1
1777420_at	1.89925706512735	1.8664715480177	2.01150559170391	1.65711318620237	1.51976082498547	1.5413329945911	1.92574473494965	0.0760586349236882	1.57273566859298	0.0738648342163964	1.22445543355196	0.292140265152488	0.292140265152488	0.00448711976422048	1	1
1777421_at	7.4395187455439	7.63772350982377	7.60972289082021	6.47903068488423	6.44551223424756	6.1705139201988	7.56232171539596	0.107268055447603	6.36501894644353	0.169277953553078	1.18810670934788	0.24866441705902	0.24866441705902	0.000492205345646562	1	1
1777423_at	1.31574275689653	1.20192862748219	1.5854448060432	1.2613813265395	1.09864334256703	1.14939586259365	1.36770539680731	0.196967641414479	1.16980684390006	0.0832668540013007	1.16917199103355	0.22548717311992	0.22548717311992	0.184220383066802	1	1
1777424_at	8.50204482512024	8.8228097812455	8.84913781286815	8.44361084648829	8.42556261164247	8.44457019257738	8.72466413974463	0.193242880192662	8.43791455023605	0.0107078418224353	1.03398346686274	0.0482131175040766	0.0482131175040766	0.0622269277221943	1	1
1777425_at	1.48733305369509	1.68339908124453	1.45693186384387	1.39307741597264	1.32932034785018	1.64160501580478	1.54255466626116	0.122918346922246	1.4546675932092	0.165001336082172	1.06041728946341	0.0846320977808214	0.0846320977808214	0.500465099504106	1	1
1777426_at	1.47128008830177	1.62322550229463	1.4590988410821	1.25560431838131	1.32442777083159	0.953822048501414	1.51786814389283	0.0914452044833961	1.1779513792381	0.197128472256424	1.28856603986031	0.365766478165685	0.365766478165685	0.0535744825760784	1	1
1777427_at	1.65524517908618	1.62650463584749	1.71250295672631	1.65524517908618	1.28916374922229	1.34892646718939	1.66475092388666	0.043780100349965	1.43111179849929	0.196391763663056	1.16325707441751	0.218169960958063	0.218169960958063	0.114644221916049	1	1
1777428_at	1.37698627716366	1.41157422596137	1.40704776561155	1.43574157241176	1.40827989511962	1.72262842018584	1.39853608957886	0.0187994154742204	1.52221662923907	0.174103993040919	0.918749711910558	-0.122256202432249	0.122256202432249	0.288350315256677	1	1
1777429_at	10.5265820441658	10.7119375736388	10.6316922679829	10.0724454481975	9.94168846638745	9.87505645106239	10.6234039619292	0.0929553123252475	9.96306345521578	0.100415495109368	1.06627886188637	0.0925847927386831	0.0925847927386831	0.00112017841190813	1	1
1777430_at	1.75003257740282	1.84317688350577	1.7464262934721	1.52563798124075	1.45467914934821	1.54782345545116	1.77987858479356	0.0548475823153769	1.50938019534671	0.0486539016059598	1.17921156662899	0.23782258069593	0.23782258069593	0.00307828133415006	1	1
1777431_at	1.55435959202751	1.46103394879345	1.4409032195057	1.31516441706848	1.43419297640979	1.62537714679376	1.48543225344222	0.0605354860288789	1.45824484675734	0.156498734088535	1.0186439244036	0.0266498333759265	0.0266498333759265	0.792908133400125	1	1
1777432_at	2.02683070572815	1.74268542982038	1.64435727543608	1.78943817521416	1.75521456308444	1.66074927586426	1.8046244703282	0.198617256989714	1.73513400472095	0.0666530556097334	1.04004904832605	0.0566515669319322	0.0566515669319322	0.596389056366939	1	1
1777433_at	1.48181084304726	1.65204312623857	1.86659319540846	1.48830007874383	1.4868238533345	1.66998116599045	1.66681572156476	0.192816070003665	1.54836836602293	0.105322360623566	1.07649817584822	0.106345874826129	0.106345874826129	0.40328086305285	1	1
1777434_at	1.4920010687949	1.4920010687949	1.48830007874383	1.48830007874383	1.16641506498668	1.65172902083606	1.49076740544454	0.00213676760225329	1.43548138818886	0.246930697746352	1.03851392133021	0.0545205557101883	0.0545205557101883	0.717930991914349	1	1
1777435_at	1.07333787361719	1.87012655603511	1.43885745101949	1.52001668374993	1.30451893628892	1.42779857614388	1.46077396022393	0.398846212391571	1.41744473206091	0.108121327015826	1.03056854858815	0.0434404693789679	0.0434404693789679	0.864721030894056	1	1
1777436_at	2.18818249505019	2.1050379353523	2.30282542834412	2.27226263561992	2.1050379353523	1.86998409760962	2.19868195291554	0.0993108858967482	2.08242822286061	0.202090090949912	1.05582604422025	0.0783721587362399	0.0783721587362399	0.421740828286726	1	1
1777437_at	0.985660117428879	1.01467438564813	1.21777426318286	0.745838349060449	0.969353864154821	1.12545014852322	1.07270292208662	0.126470263088483	0.946880787246163	0.190801097906033	1.1328806503788	0.179995880420371	0.179995880420371	0.394990394503132	1	1
1777438_at	1.68511239310139	1.55394065964015	1.58850897928129	1.6632592732943	1.48830007874383	1.46286624225731	1.60918734400761	0.0679867780573745	1.53814186476515	0.109098553828151	1.04618915905609	0.065143725542372	0.065143725542372	0.392644163086364	1	1
1777439_at	1.70738243249423	1.70738243249423	1.91626281131217	1.70738243249423	1.70738243249423	1.48496445031068	1.77700922543354	0.120597142938969	1.63324310509971	0.128413081886286	1.08802493632756	0.121711621941053	0.121711621941053	0.230389182210687	1	1
1777440_at	7.12250961770271	7.01237916846514	7.09810377847392	7.0792550103345	7.0794470270357	7.19767475926198	7.07766418821392	0.0578403976457169	7.11879226554406	0.0683143109382772	0.994222604650342	-0.00835919011195357	0.00835919011195357	0.470690359404143	1	1
1777441_at	1.89806659395764	1.69050920069548	1.77120182935001	1.83314491140501	1.87557830418315	1.57528263893521	1.78659254133438	0.104631130099913	1.76133528484112	0.162517194450647	1.01433983450546	0.0205410797748629	0.0205410797748629	0.832038458803008	1	1
1777442_at	8.46353814958673	8.52257731840346	8.5078029131915	8.69356462790325	8.78227222710651	8.7119842835894	8.49797279372723	0.0307226187059947	8.72927371286639	0.0468129556068022	0.973502844939066	-0.0387428998416543	0.0387428998416543	0.00201940244105278	1	1
1777443_at	7.58302686656859	7.63530351861689	7.52937253513652	7.25161577524978	6.9704998029073	6.80802169099098	7.58256764010733	0.052966984830049	7.01004575638269	0.224425577251254	1.08167163291386	0.113262601321824	0.113262601321824	0.0126415210269564	1	1
1777444_at	4.17018083922849	4.04040022890941	4.31404729096165	8.82157358167837	9.5476777743207	9.33072060447208	4.17487611969985	0.136883939476054	9.23332398682372	0.372721612588	0.452153106038253	-1.14511672065331	1.14511672065331	2.49661688782737e-05	0.272830293501774	0.272830293501774
1777445_at	6.52996516140759	7.03533719161927	7.12662777100824	7.91594064380552	7.79382591068278	7.60767973277262	6.89731004134503	0.321387909049927	7.77248209575364	0.15523487412468	0.887401213199739	-0.172341569364958	0.172341569364958	0.0131888423278428	1	1
1777446_at	1.69050920069548	2.24408050961269	1.75933790732298	1.869570759226	1.98176659300914	1.89373474610362	1.89797587254372	0.30170459486804	1.91502403277959	0.0590499921672484	0.991097678178417	-0.0129008448629233	0.0129008448629233	0.928101280665831	1	1
1777447_at	1.48042142660776	1.47181342448173	1.71289640553374	1.58730872471459	1.64429373452	1.76340779276673	1.55504375220774	0.136772144630014	1.66500341733377	0.0898576021485849	0.933958294630943	-0.098569966229174	0.098569966229174	0.309189658890473	1	1
1777448_at	7.506064283513	7.48743950303024	7.71215134857328	8.07722111705359	8.10617861293078	8.19804460831075	7.56855171170551	0.124709111108311	8.12714811276504	0.0630822395953604	0.931267845336525	-0.102731928646049	0.102731928646049	0.00228495876223363	1	1
1777449_at	6.22872484671236	6.25035734946256	6.12132104804835	7.46365368209957	7.65379647247519	7.55969924920835	6.20013441474109	0.0691060877990689	7.55904980126104	0.0950730588544091	0.820226692210277	-0.285905401584578	0.285905401584578	3.66966410841426e-05	0.40102089376751	0.40102089376751
1777450_at	1.50670084067273	1.35496016133418	1.52492315465898	1.42191138968934	1.29196265810147	1.36903625630173	1.46219471888863	0.093313723171768	1.36097010136418	0.065348797631873	1.07437681211585	0.103500073051415	0.103500073051415	0.198631984692041	1	1
1777451_at	6.83206831762148	6.93591509222263	6.79396964323958	6.91097128026277	6.82189430988123	6.67139573990301	6.8539843510279	0.0734667408556639	6.801420443349	0.121092915947846	1.00772837205356	0.0111068202855879	0.0111068202855879	0.555349368437684	1	1
1777452_at	7.82377356841458	7.65771552051246	7.00047279845302	7.19788669477202	7.24183703077498	7.10414008219064	7.49398729579335	0.435386309077441	7.18128793591255	0.0703331465890432	1.04354363209934	0.0614909229676598	0.0614909229676598	0.286745344902624	1	1
1777453_at	6.63734768233484	6.55194319070188	6.23234944638323	6.43363603410142	6.39581065698192	6.6109258733748	6.47388010647332	0.213486010362355	6.48012418815271	0.114845550332877	0.999036425614989	-0.00139081417090154	0.00139081417090154	0.966553691088404	1	1
1777454_at	1.205905006257	1.205905006257	1.27910899784602	1.23932728797677	1.14919305823566	0.984844740002877	1.23030633678667	0.0422643442496757	1.12445502873844	0.129032241642836	1.09413565268768	0.129791616857491	0.129791616857491	0.248264788031818	1	1
1777455_at	6.05100172684903	6.32974452326525	6.11861781543489	6.85433754424882	7.08003809435316	7.05440236286064	6.16645468851639	0.145398285609374	6.99625933382087	0.123574444966545	0.881393097981218	-0.182142495693453	0.182142495693453	0.00166376777858762	1	1
1777456_at	6.94343925871195	6.98497156966736	7.12898727691396	7.32492004459247	7.35098859279738	7.38598499885245	7.01913270176442	0.0973768657037593	7.3539645454141	0.0306410570995204	0.954469206156498	-0.0672294418804215	0.0672294418804215	0.00473864929411109	1	1
1777457_s_at	1.54576610629523	1.39402542695668	1.61794537672493	1.91289632175211	1.90001317634538	1.83390176000839	1.51924563665895	0.11429145837879	1.88227041936863	0.0423808832508562	0.807134629023469	-0.309118761625849	0.309118761625849	0.00670587558373752	1	1
1777458_at	12.2124164895172	12.3099996762745	12.1533914030107	11.5884655898966	11.6175375855722	11.6244830199275	12.2252691896008	0.0790912873725456	11.6101620651321	0.0191079183279975	1.05298006358723	0.0744781216094777	0.0744781216094777	0.000196422671727195	1	1
1777459_at	1.69983099126585	1.69387991416704	1.53546397447586	1.38968665207564	1.5623079967495	1.48830007874383	1.64305829330292	0.0932269108817445	1.48009824252299	0.0866024523168831	1.11010083391636	0.150690727011443	0.150690727011443	0.0907933022616477	1	1
1777460_at	1.67980461211386	1.90867105119569	1.66449990673841	1.89132836613177	1.52017331703812	1.46136768641182	1.75099185668265	0.136768434912327	1.62428978986057	0.233123843613328	1.07800459475458	0.108363327269942	0.108363327269942	0.462376698941914	1	1
1777461_at	7.90282411495147	7.90983719552719	7.95366050490958	7.69174011177104	7.63035183558589	7.70212121363586	7.92210727179608	0.027549967599374	7.67473772033093	0.0387881669125001	1.03223166191202	0.0457667885760053	0.0457667885760053	0.000841804435600178	1	1
1777462_at	8.80495935875778	8.87419009224941	8.81615687152313	8.22064751033106	8.21575681037349	8.26601089589145	8.83176877417677	0.0371621076272247	8.234138405532	0.0277104938210005	1.07257958747005	0.101084702445844	0.101084702445844	2.38135196265275e-05	0.260234142478692	0.260234142478692
1777463_at	8.58462146202142	8.6259377364038	8.54056479854578	10.8677280637277	10.8305789858341	10.8308264939106	8.58370799899033	0.0426937986206336	10.8430445144908	0.0213769389122905	0.791632644089854	-0.337096989708217	0.337096989708217	1.32838051907189e-07	0.00145165423124176	0.00145165423124176
1777464_at	3.5568945158944	3.03891344570875	2.47059942982444	4.32780143358621	4.30329783253301	4.51325691028129	3.02213579714253	0.543341854290183	4.38145205880017	0.114801985050842	0.689756673491966	-0.535840584965662	0.535840584965662	0.0132678790480501	1	1
1777465_at	6.22707172143794	6.36052916694749	6.39025932375234	6.36052916694749	6.36052916694749	6.36052916694749	6.32595340404592	0.0869146761050722	6.36052916694749	0	0.994564011579219	-0.00786386689926201	0.00786386689926201	0.528688588117091	1	1
1777466_at	1.41576353357705	1.261046346715	1.31073745476323	1.43420023823804	1.23199111628639	1.38574680507387	1.32918244501843	0.0789906021420419	1.35064605319943	0.105575467494714	0.984108635915262	-0.0231105111874303	0.0231105111874303	0.791970312271404	1	1
1777467_at	9.19407172429607	9.10798124523571	9.08999909145937	9.84251715280774	9.80812722980204	9.78790702230747	9.13068402033038	0.0556267941206408	9.81285046830575	0.0276097505382852	0.93048233536436	-0.103949333022217	0.103949333022217	4.49581984520192e-05	0.491303192683666	0.491303192683666
1777468_at	1.668021129209	1.66297562420545	1.50480704117905	1.44095259330782	1.21009559781484	1.32442777083159	1.61193459819783	0.0928094789598278	1.32515865398475	0.115430233191522	1.21640876234008	0.28262811390082	0.28262811390082	0.0284742559058575	1	1
1777469_at	1.17808035080951	1.80149652239871	1.29402658098037	1.19837140754934	1.51687950280832	1.33126079569126	1.42453448472953	0.331566230873236	1.34883723534964	0.159979842823008	1.05612037345653	0.0787742781543773	0.0787742781543773	0.739724199329455	1	1
1777470_at	1.9836886044895	2.1173715756138	1.65310827463811	1.67394476223998	1.77458384420942	1.57377802243492	1.91805615158047	0.238989157315459	1.67410220962811	0.100403003475459	1.14572225073794	0.196257344226241	0.196257344226241	0.178429217416645	1	1
1777471_at	1.62651753695664	1.68082384727965	1.88908678690618	1.39659633040101	1.33411312424742	1.53019446794554	1.73214272371416	0.13860329384124	1.42030130753132	0.100166949600038	1.21956004301993	0.286360788584824	0.286360788584824	0.0342349894166342	1	1
1777472_at	1.4467494399675	1.29500876062895	1.45448574433799	2.31313852964902	2.24376992799381	2.13644537749786	1.39874798164481	0.0899240350743994	2.2311179450469	0.089023435165382	0.62692695594603	-0.673630732295752	0.673630732295752	0.00033847516876745	1	1
1777473_at	7.45749314597876	7.28785595630187	7.31833855110503	8.39758869259001	8.56150390454491	8.4783134733967	7.35456255112855	0.090434106749867	8.47913535684387	0.0819606966591636	0.867371759219809	-0.205277623667899	0.205277623667899	9.01173040539044e-05	0.984801898701068	0.984801898701068
1777474_at	8.99179574663329	9.16128166678186	9.21814157496222	8.99556938976258	8.91458294942942	8.88020553797566	9.12373966279245	0.117750414216396	8.93011929238922	0.0592303810489351	1.0216817227255	0.0309458336921601	0.0309458336921601	0.0636890570946512	1	1
1777475_at	1.0309947174563	1.17783969178681	1.0786594600921	1.0480966673679	1.32561123972947	1.1249084968427	1.0958312897784	0.0749133861376829	1.16620546798002	0.14329223404321	0.9396554208209	-0.0897962889600419	0.0897962889600419	0.492887094458182	1	1
1777476_at	7.31772990865001	7.30253363771771	7.22365439957691	7.23649548327294	7.74061157593513	7.54666929093716	7.28130598198154	0.0505025779330179	7.50792545004841	0.254281483056392	0.969815967196983	-0.044217088207903	0.044217088207903	0.204574336084802	1	1
1777477_at	9.98499647182444	10.137723065897	9.98638260461606	8.67477351942065	8.66956642576602	8.7408925143688	10.0363673807792	0.0877793342439319	8.69507748651849	0.0397623067587327	1.15425853263991	0.206966397279449	0.206966397279449	1.75603791687917e-05	0.191899823556556	0.191899823556556
1777478_at	2.96369593881033	3.26171071867377	2.83801915530766	2.73161517718066	2.61768588272123	2.56515311783269	3.02114193759725	0.217608977984308	2.63815139257819	0.085097192203215	1.14517383122762	0.19556660829177	0.19556660829177	0.0469132406050105	1	1
1777479_at	10.3422310808772	10.4751095136348	10.5427338494022	10.407757553083	10.4159326082293	10.3534262236139	10.4533581479714	0.102005791393011	10.3923721283087	0.0339749245920515	1.00586834448475	0.00844148686440722	0.00844148686440722	0.381490654623811	1	1
1777480_at	1.58885854850529	1.87012655603511	1.55485639217211	1.3125274450416	1.40872187323121	1.48830007874383	1.67128049890417	0.173042920936447	1.40318313233888	0.0880171172423799	1.19106370393607	0.252250577681323	0.252250577681323	0.0750163729818283	1	1
1777481_at	7.51127038080828	7.5233134480869	7.61526843897197	7.07363136469198	7.07176930477079	7.05406398886625	7.54995075595572	0.0568863661462756	7.06648821944301	0.0107999049003142	1.06841623752835	0.0954738069782275	0.0954738069782275	0.000132900898530843	1	1
1777482_at	5.9360911939431	6.12669272005637	6.11377108460773	6.37185114372611	6.50004024849445	6.37077693913858	6.0588516662024	0.10650982268158	6.41422277711971	0.0743220510598251	0.944596387860901	-0.0822300762580082	0.0822300762580082	0.0090421996347029	1	1
1777483_at	1.01467438564813	0.98948174974562	1.09025229335565	0.969175293258794	1.03306712023115	1.13133978130364	1.0314694762498	0.0524426535951792	1.04452739826453	0.0816874150353864	0.987498727140692	-0.0181492063041787	0.0181492063041787	0.827205439316565	1	1
1777484_at	1.92319895914392	2.13516627087686	2.08981704689774	2.26130691147963	2.32384264701757	2.06149464733734	2.04939409230617	0.111615620565655	2.21554806861151	0.137029274279353	0.925005474419939	-0.11246619099341	0.11246619099341	0.178779777399071	1	1
1777485_at	1.09304561175458	1.23979097857119	1.12310710020248	1.13041720250929	1.17304796088931	1.18725821368265	1.15198123017608	0.0775166898598925	1.16357445902708	0.0295810000837145	0.990036538907279	-0.0144463237076785	0.0144463237076785	0.820667532638585	1	1
1777486_at	9.66042960503153	9.77087431526384	9.61030239097848	10.0688802350812	10.0021674795282	9.95754098005028	9.68053543709128	0.0821524137155263	10.0095295648866	0.0560335404318511	0.967131909080984	-0.0482154196646878	0.0482154196646878	0.0045923843102374	1	1
1777487_at	1.48830007874383	1.69050920069548	1.7580021278905	1.31197087813849	1.32442777083159	1.51418000009015	1.64560380244327	0.140346606380847	1.38352621635341	0.113320792211478	1.18942726418342	0.250267050821203	0.250267050821203	0.0656038481798929	1	1
1777488_at	1.60097430190926	1.84737603288456	1.57817340952084	1.60097430190926	1.48830007874383	1.69050920069548	1.67550791477155	0.149278121944265	1.59326119378286	0.101324978548438	1.05162161816884	0.0726157048323978	0.0726157048323978	0.473941064505468	1	1
1777489_at	7.05067477161364	7.1854854727048	7.07584531985954	6.26162166358945	6.12574658194635	6.1208905904327	7.10400185472599	0.071680360796643	6.1694196119895	0.079886224737592	1.15148625016853	0.203497184094627	0.203497184094627	0.000112645045623224	1	1
1777490_at	1.21368029079042	1.29356734457113	1.31611346090705	1.35232263981923	1.29356734457113	1.29356734457113	1.2744536987562	0.0538250608665663	1.31315244298716	0.0339223855278065	0.970529892064221	-0.0431554466380827	0.0431554466380827	0.351532081021246	1	1
1777491_at	1.39956082069598	1.19944133640443	1.27993604303986	1.27586715528297	1.47777314914857	1.12404914468261	1.29297940004676	0.100695326951085	1.29256314970472	0.177452063967024	1.00032203482061	0.000464523246368906	0.000464523246368906	0.997349800897935	1	1
1777492_at	1.68750390002787	2.03459344432907	1.76100742855811	1.47986346284445	1.69050920069548	1.48496445031068	1.82770159097168	0.182903995078948	1.5517790379502	0.120170913950843	1.17781046545516	0.236107397786439	0.236107397786439	0.0943482113500841	1	1
1777493_at	6.44665177574496	6.49230477259053	6.53740165065669	6.79211383952733	6.80172076266406	6.78737100702309	6.49211939966406	0.0453752214481106	6.79373520307149	0.00731098396562588	0.955603832885469	-0.0655154544943636	0.0655154544943636	0.000341621438002161	1	1
1777494_at	0.987430549146545	1.10415636048675	0.961064559188381	0.905300609586226	0.961064559188381	0.93449935420243	1.01755048960723	0.0761526362624379	0.933621507659012	0.0278923372940179	1.08989615305528	0.124190679397202	0.124190679397202	0.147525758979507	1	1
1777495_at	7.09618693477749	7.25526326074485	7.27905793026067	6.66086810588812	6.56066991023262	6.72217066464522	7.210169375261	0.0994260736842959	6.64790289358865	0.0815272713049899	1.08457802267458	0.117133841739376	0.117133841739376	0.00162910104389053	1	1
1777496_at	1.72845507978805	1.59255989612958	1.87729466648827	1.71508559396513	1.58457956662687	1.44372030942936	1.73276988080197	0.142416415815194	1.58112849000712	0.135715554967628	1.09590706369105	0.132125458483634	0.132125458483634	0.252757884388617	1	1
1777497_at	8.3263324349109	8.46543306688053	8.38906154900285	7.70293012265848	7.75872892649895	7.77192193083155	8.39360901693143	0.0696617258758973	7.74452699332966	0.0366229242149801	1.08381170653299	0.116114135246249	0.116114135246249	0.000139506654596559	1	1
1777498_at	10.7913715598835	10.9437094895714	10.9633724185995	10.7037319748377	10.6651072090598	10.6584280227897	10.8994844893515	0.0941433047704421	10.6757557355624	0.0244572147903085	1.02095671344782	0.0299217000864128	0.0299217000864128	0.0163474945716791	1	1
